symbol,timestamp,open,high,low,close,volume,trade_count,vwap,SMA_50,SMA_200,RSI,ATR
AAPL,2023-06-14 04:00:00+00:00,183.37,184.39,182.02,183.95,57451443.0,614191.0,183.70125,171.55250000000004,,71.0680903620198,2.8131878115453532
AAPL,2023-06-15 04:00:00+00:00,183.96,186.52,183.78,186.01,65417713.0,697108.0,185.576485,171.9601,,74.13340994279008,2.8079601107206855
AAPL,2023-06-16 04:00:00+00:00,186.73,186.99,184.27,184.92,101239104.0,616230.0,185.576671,172.3833,,69.9125791305646,2.8016772456692083
AAPL,2023-06-20 04:00:00+00:00,184.41,186.1,184.41,185.01,49801726.0,577559.0,185.301696,172.7903,,70.06413628935952,2.7222717281214077
AAPL,2023-06-21 04:00:00+00:00,184.9,185.41,182.5901,183.96,49505417.0,520855.0,184.08866,173.2289,,65.89383212149097,2.729245176112735
AAPL,2023-06-22 04:00:00+00:00,183.74,187.045,183.67,187.0,51248267.0,563157.0,186.095509,173.75290000000004,,71.23260519112185,2.7753705206761112
AAPL,2023-06-23 04:00:00+00:00,185.55,187.56,185.01,186.68,53194896.0,539709.0,186.491169,174.28450000000004,,69.99063956566795,2.759272626342104
AAPL,2023-06-26 04:00:00+00:00,186.83,188.05,185.23,185.27,48099269.0,584779.0,186.342879,174.67870000000002,,64.64250025719747,2.763610295889098
AAPL,2023-06-27 04:00:00+00:00,185.89,188.39,185.67,188.06,50745529.0,512183.0,187.471551,175.1357,,69.5935593338481,2.7890667033255894
AAPL,2023-06-28 04:00:00+00:00,187.93,189.9,187.6,189.25,51225939.0,559611.0,188.888455,175.6161,,71.43110223729015,2.7541333673737625
AAPL,2023-06-29 04:00:00+00:00,189.08,190.07,188.94,189.59,46347309.0,525368.0,189.546219,176.0785,,71.95263383517437,2.638123841132779
AAPL,2023-06-30 04:00:00+00:00,191.63,194.48,191.26,193.97,83782058.0,760823.0,193.114617,176.6053,,77.62047720115001,2.798972138194723
AAPL,2023-07-03 04:00:00+00:00,193.78,193.88,191.76,192.46,31357392.0,498718.0,192.638055,177.1215,,72.20333155184886,2.756902699752243
AAPL,2023-07-05 04:00:00+00:00,191.565,192.98,190.62,191.33,46921907.0,560240.0,191.615305,177.64770000000001,,68.35853695774271,2.7285525069127963
AAPL,2023-07-06 04:00:00+00:00,189.84,192.02,189.2,191.81,45172292.0,562929.0,190.810342,178.1773,,69.11096965293407,2.735084470704741
AAPL,2023-07-07 04:00:00+00:00,191.41,192.67,190.24,190.68,46814999.0,538828.0,191.43102,178.7155,,65.18130028427842,2.713292722797258
AAPL,2023-07-10 04:00:00+00:00,189.26,189.99,187.035,188.61,59925144.0,736976.0,188.338409,179.2125,,58.60719647418205,2.7798432425974546
AAPL,2023-07-11 04:00:00+00:00,189.16,189.3,186.6,188.08,46646096.0,577864.0,187.802462,179.6059,,57.021420699694694,2.7741401538404946
AAPL,2023-07-12 04:00:00+00:00,189.68,191.7,188.47,189.77,60757160.0,652270.0,189.984281,180.0077,,60.67528130447793,2.8345587142804574
AAPL,2023-07-13 04:00:00+00:00,190.5,191.19,189.78,190.54,41348909.0,468081.0,190.565107,180.4267,,62.250009035628985,2.7335188061175666
AAPL,2023-07-14 04:00:00+00:00,190.23,191.1799,189.63,190.69,41622330.0,513236.0,190.461122,180.8697,,62.56450038344674,2.6489746056805985
AAPL,2023-07-17 04:00:00+00:00,191.9,194.32,191.81,193.99,50546738.0,603051.0,193.32553,181.4005,,68.73544282658698,2.719047848131984
AAPL,2023-07-18 04:00:00+00:00,193.35,194.33,192.415,193.73,48357948.0,544724.0,193.375703,181.95929999999998,,67.78732900986007,2.661615858979701
AAPL,2023-07-19 04:00:00+00:00,193.1,198.23,192.65,195.1,80534721.0,777402.0,194.986076,182.38989999999995,,70.12567985914741,2.870071869052578
AAPL,2023-07-20 04:00:00+00:00,195.09,196.47,192.495,193.13,59597695.0,640137.0,194.296883,182.78249999999997,,63.039296585659365,2.9489953069773938
AAPL,2023-07-21 04:00:00+00:00,194.1,194.97,191.23,191.94,71957084.0,580363.0,192.718322,183.1859,,59.15086828094376,3.005495642193295
AAPL,2023-07-24 04:00:00+00:00,193.41,194.91,192.25,192.75,45538581.0,526175.0,193.233712,183.5698,,60.91797405854677,3.002960239179488
AAPL,2023-07-25 04:00:00+00:00,193.33,194.44,192.915,193.62,37339808.0,445740.0,193.799673,183.9672,,62.78036456500869,2.9091773649523818
AAPL,2023-07-26 04:00:00+00:00,193.67,195.64,193.32,194.5,47506279.0,502596.0,194.378548,184.4058,,64.61705418162023,2.8670932674557825
AAPL,2023-07-27 04:00:00+00:00,196.02,197.2,192.55,193.22,47465977.0,570678.0,194.950386,184.82879999999997,,59.98059534051532,2.9944437483517965
AAPL,2023-07-28 04:00:00+00:00,194.67,196.626,194.14,195.83,48291445.0,519154.0,195.809443,185.30399999999997,,65.42788450376054,3.023840623469526
AAPL,2023-07-31 04:00:00+00:00,196.06,196.49,195.26,196.45,45241255.0,530646.0,196.200202,185.7792,,66.59122338776122,2.8957091503645613
AAPL,2023-08-01 04:00:00+00:00,196.235,196.73,195.28,195.605,35306213.0,478272.0,195.861871,186.1903,,63.45714041791113,2.792444211052806
AAPL,2023-08-02 04:00:00+00:00,195.04,195.18,191.8507,192.58,50408072.0,620854.0,192.939066,186.53869999999998,,53.711428828495066,2.8611481959776057
AAPL,2023-08-03 04:00:00+00:00,191.57,192.37,190.69,191.17,62366562.0,756802.0,191.573861,186.8781,,49.867058425045045,2.791780467693492
AAPL,2023-08-04 04:00:00+00:00,185.52,187.38,181.92,181.99,115956843.0,1336767.0,184.299063,187.0867,,33.20393716535423,3.2530818628582425
AAPL,2023-08-07 04:00:00+00:00,182.13,183.13,177.35,178.85,97586944.0,1159593.0,178.896194,187.2269,,29.564868830869514,3.433576015511225
AAPL,2023-08-08 04:00:00+00:00,179.69,180.27,177.58,179.8,67832886.0,709234.0,179.011351,187.3631,,31.99332791796405,3.380463442974709
AAPL,2023-08-09 04:00:00+00:00,180.87,180.93,177.01,178.19,60386755.0,666321.0,178.47219,187.4183,,30.099306412990035,3.419001768476517
AAPL,2023-08-10 04:00:00+00:00,179.48,180.75,177.6,177.97,54695861.0,653105.0,178.827828,187.4317,,29.839352492670447,3.3997873564424808
AAPL,2023-08-11 04:00:00+00:00,177.32,178.62,176.55,177.79,52036674.0,586486.0,177.792719,187.44250000000002,,29.613995315408786,3.3048025452680174
AAPL,2023-08-14 04:00:00+00:00,177.97,179.69,177.305,179.46,43690884.0,565211.0,178.934721,187.4299,,34.55258713170046,3.2391023634631586
AAPL,2023-08-15 04:00:00+00:00,178.88,179.48,177.05,177.45,43635379.0,510238.0,177.899185,187.3599,,31.672148584824882,3.181309337501503
AAPL,2023-08-16 04:00:00+00:00,177.13,178.54,176.5,176.57,46979752.0,526310.0,177.479546,187.2997,,30.474350008125338,3.099787241965681
AAPL,2023-08-17 04:00:00+00:00,177.14,177.5054,173.48,174.0,66700735.0,673488.0,174.653058,187.19549999999998,,27.23492730564713,3.165902438968134
AAPL,2023-08-18 04:00:00+00:00,172.3,175.1,171.96,174.49,61173170.0,596487.0,173.859323,187.1289,,28.789198100740013,3.1640522647561236
AAPL,2023-08-21 04:00:00+00:00,175.07,176.13,173.735,175.84,46323343.0,559827.0,175.22285,187.03429999999997,,33.03329252426821,3.109119960130685
AAPL,2023-08-22 04:00:00+00:00,177.06,177.68,176.25,177.23,42091932.0,501637.0,177.011047,186.9597,,37.184475412015416,3.0184685344070648
AAPL,2023-08-23 04:00:00+00:00,178.52,181.55,178.325,181.12,52756878.0,587652.0,180.668409,186.90630000000002,,47.07258150010469,3.1114350676637046
AAPL,2023-08-24 04:00:00+00:00,180.674,181.104,176.01,176.38,54953439.0,610587.0,177.661775,186.76770000000002,,39.01367046838559,3.2541897056877267
AAPL,2023-08-25 04:00:00+00:00,177.38,179.15,175.82,178.61,51449596.0,554792.0,177.826636,186.66090000000003,,43.88139936884955,3.259604726710033
AAPL,2023-08-28 04:00:00+00:00,180.09,180.59,178.545,180.19,43823300.0,532552.0,179.618894,186.54450000000003,,47.10293102046311,3.172847246230746
AAPL,2023-08-29 04:00:00+00:00,179.695,184.9,179.5,184.12,53016040.0,576648.0,183.281635,186.5285,,54.15290535427593,3.3319295857856934
AAPL,2023-08-30 04:00:00+00:00,184.94,187.85,184.74,187.65,60824230.0,636605.0,186.947989,186.58130000000003,,59.38856173926773,3.3603631868010004
AAPL,2023-08-31 04:00:00+00:00,187.84,189.12,187.48,187.87,60814675.0,555057.0,188.185056,186.6595,,59.697466303521054,3.237480102029502
AAPL,2023-09-01 04:00:00+00:00,189.485,189.92,188.28,189.46,45766507.0,530277.0,189.025752,186.7087,,61.950090329631905,3.152660094741679
AAPL,2023-09-05 04:00:00+00:00,188.28,189.98,187.61,189.7,45285046.0,602564.0,189.129836,186.7691,,62.29268513242531,3.096755802260129
AAPL,2023-09-06 04:00:00+00:00,188.4,188.85,181.47,182.91,81765466.0,880369.0,183.778433,186.7219,,48.882766737993464,3.4634161020986904
AAPL,2023-09-07 04:00:00+00:00,175.18,178.21,173.54,177.56,112503695.0,1210446.0,176.693655,186.5119,,41.3326888307017,3.8853149519487844
AAPL,2023-09-08 04:00:00+00:00,178.35,180.239,177.79,178.18,65602067.0,755391.0,179.093843,186.2905,,42.44217682158919,3.799149598238157
AAPL,2023-09-11 04:00:00+00:00,180.07,180.3,177.34,179.36,58964184.0,722658.0,178.798151,186.0859,,44.58995738077642,3.739210341221147
AAPL,2023-09-12 04:00:00+00:00,179.49,180.13,174.82,176.3,90383654.0,937680.0,176.701341,185.73250000000002,,40.38177061376805,3.8514096025624935
AAPL,2023-09-13 04:00:00+00:00,176.51,177.3,173.98,174.21,84277767.0,835414.0,175.029416,185.3675,,37.76053742100024,3.8134517738080316
AAPL,2023-09-14 04:00:00+00:00,174.0,176.1,173.58,175.74,60898149.0,641142.0,175.376921,185.0557,,40.79052826228145,3.7210623613931713
AAPL,2023-09-15 04:00:00+00:00,176.48,176.495,173.82,175.01,109259462.0,729795.0,175.084694,184.71970000000002,,39.79507489311973,3.64634362129366
AAPL,2023-09-18 04:00:00+00:00,176.48,179.38,176.17,177.97,67272034.0,731499.0,177.971078,184.46550000000002,,45.59296747182219,3.698033362629827
AAPL,2023-09-19 04:00:00+00:00,177.52,179.63,177.13,179.07,51831661.0,524532.0,178.410352,184.27470000000002,,47.612055082134965,3.6124595510134108
AAPL,2023-09-20 04:00:00+00:00,179.26,179.695,175.4,175.49,58452947.0,600755.0,177.082657,184.02290000000002,,42.131974304738584,3.6612124402267376
AAPL,2023-09-21 04:00:00+00:00,174.55,176.3,173.86,173.93,63160835.0,631737.0,174.903668,183.70610000000002,,39.97292662055341,3.573982980210542
AAPL,2023-09-22 04:00:00+00:00,174.67,177.079,174.05,174.79,56725387.0,606172.0,175.479785,183.39110000000002,,41.74523944991354,3.543627053052646
AAPL,2023-09-25 04:00:00+00:00,174.2,176.97,174.15,176.08,46178509.0,564354.0,175.674313,183.09890000000001,,44.39719275235933,3.4919394064060283
AAPL,2023-09-26 04:00:00+00:00,174.82,175.2,171.66,171.96,64597559.0,688566.0,172.730491,182.6583,,38.38673181939959,3.5582294488055988
AAPL,2023-09-27 04:00:00+00:00,172.62,173.04,169.05,170.43,66940950.0,708087.0,170.519718,182.1923,,36.41515661105193,3.5890702024623407
AAPL,2023-09-28 04:00:00+00:00,169.34,172.03,167.62,170.69,56302471.0,618749.0,170.313489,181.7041,,37.00724887445003,3.6477080451436015
AAPL,2023-09-29 04:00:00+00:00,172.02,173.07,170.341,171.21,51886171.0,535136.0,171.602011,181.26570000000004,,38.245808446520996,3.5820860419190574
AAPL,2023-10-02 04:00:00+00:00,171.22,174.3,170.93,173.75,52172333.0,617354.0,173.28953,180.9019,,44.03427483486526,3.5669370389248396
AAPL,2023-10-03 04:00:00+00:00,172.255,173.63,170.82,172.4,49637004.0,543146.0,172.128425,180.4949,,41.792067998464475,3.521441536144495
AAPL,2023-10-04 04:00:00+00:00,171.09,174.21,170.97,173.66,53025614.0,561075.0,172.950579,180.0957,,44.626141256768086,3.501338569277032
AAPL,2023-10-05 04:00:00+00:00,173.79,175.45,172.68,174.91,48532230.0,509291.0,174.243182,179.70389999999998,,47.36414918137555,3.449100100042957
AAPL,2023-10-06 04:00:00+00:00,173.8,177.99,173.18,177.49,57266677.0,593946.0,176.35858,179.3893,,52.57632972821471,3.546307235754175
AAPL,2023-10-09 04:00:00+00:00,176.81,179.05,175.8,178.99,42400769.0,518390.0,177.868024,179.0525,,55.34495735711475,3.5251424332003056
AAPL,2023-10-10 04:00:00+00:00,178.1,179.72,177.95,178.39,43700093.0,525007.0,178.688787,178.6913,,53.987252758516064,3.399775116543142
AAPL,2023-10-11 04:00:00+00:00,178.2,179.85,177.6,179.8,47555502.0,503608.0,178.920294,178.37520000000004,,56.67692319879966,3.317648322504346
AAPL,2023-10-12 04:00:00+00:00,180.07,182.34,179.04,180.71,56753369.0,617072.0,180.97399,178.13780000000003,,58.36834358124553,3.316387728039751
AAPL,2023-10-13 04:00:00+00:00,181.42,181.93,178.14,178.85,51456083.0,531443.0,179.41376,177.89140000000003,,53.749209353640886,3.3502171760369133
AAPL,2023-10-16 04:00:00+00:00,176.75,179.075,176.51,178.72,52519230.0,632661.0,178.148359,177.826,,53.43094269699924,3.294130234891419
AAPL,2023-10-17 04:00:00+00:00,176.645,178.42,174.8,177.15,57553146.0,592436.0,176.85213,177.792,,49.61033697176874,3.3388352181134597
AAPL,2023-10-18 04:00:00+00:00,175.58,177.575,175.11,175.84,54780899.0,540428.0,176.368798,177.71280000000002,169.02774999999997,46.61515738635406,3.2764184168196393
AAPL,2023-10-19 04:00:00+00:00,176.04,177.84,175.19,175.46,59312291.0,560468.0,176.270608,177.6582,169.2797,45.75225790870943,3.2316742441896653
AAPL,2023-10-20 04:00:00+00:00,175.31,175.42,172.64,172.88,64244029.0,600322.0,173.789788,177.55640000000002,169.51229999999998,40.297981566301466,3.202268941033262
AAPL,2023-10-23 04:00:00+00:00,170.91,174.01,169.93,173.0,55986017.0,639779.0,172.365942,177.46060000000003,169.75219999999996,40.652365677150605,3.2649640166737424
AAPL,2023-10-24 04:00:00+00:00,173.05,173.67,171.45,173.44,43825971.0,530643.0,172.712413,177.3402,169.97129999999999,42.01156371519712,3.190323729768475
AAPL,2023-10-25 04:00:00+00:00,171.88,173.06,170.65,171.1,57219947.0,611287.0,171.526493,177.21319999999997,170.17605,37.13999302334873,3.161729177642155
AAPL,2023-10-26 04:00:00+00:00,170.37,171.3775,165.67,166.89,70660031.0,815731.0,167.582602,177.01959999999997,170.35685,30.326454400594063,3.343569950667716
AAPL,2023-10-27 04:00:00+00:00,166.91,168.96,166.83,168.22,58499131.0,609514.0,167.909302,176.90399999999997,170.53050000000002,34.41961774752834,3.256886382762879
AAPL,2023-10-30 04:00:00+00:00,169.02,171.17,168.87,170.29,51135875.0,628371.0,170.081326,176.82,170.7149,40.298315569825,3.234965926851244
AAPL,2023-10-31 04:00:00+00:00,169.35,170.9,167.9,170.77,44852482.0,510050.0,169.874357,176.7186,170.89495000000002,41.60549365997424,3.21818264636187
AAPL,2023-11-01 04:00:00+00:00,171.0,174.23,170.12,173.97,56951142.0,633750.0,172.611605,176.6534,171.0851,49.53793104152851,3.2818838859074493
AAPL,2023-11-02 04:00:00+00:00,175.52,177.78,175.46,177.57,77518015.0,807105.0,177.101455,176.5824,171.29690000000002,56.66922478705727,3.3196064654854887
AAPL,2023-11-03 04:00:00+00:00,174.24,176.82,173.35,176.65,80129247.0,858040.0,175.636789,176.5878,171.5038,54.54769240074738,3.383920289379382
AAPL,2023-11-06 05:00:00+00:00,176.38,179.43,176.21,179.23,63852730.0,678194.0,178.60948,176.60019999999997,171.7106,59.164643813918495,3.372211697280855
AAPL,2023-11-07 05:00:00+00:00,179.18,182.44,178.97,181.82,70539955.0,653956.0,181.315051,176.6328,171.91415,63.20527884434889,3.379196576046508
AAPL,2023-11-08 05:00:00+00:00,182.35,183.45,181.59,182.89,49345307.0,542542.0,182.664855,176.60820000000004,172.11595,64.75679865265818,3.270682534900328
AAPL,2023-11-09 05:00:00+00:00,182.96,184.12,181.81,182.41,53780415.0,545850.0,182.934075,176.50340000000003,172.31869999999998,63.46396936130823,3.202062353836019
AAPL,2023-11-10 05:00:00+00:00,183.97,186.565,183.53,186.4,66204156.0,610940.0,185.361502,176.47400000000002,172.53089999999997,69.00362816202676,3.270129328562018
AAPL,2023-11-13 05:00:00+00:00,185.82,186.03,184.21,184.8,43631574.0,530523.0,184.822995,176.38080000000002,172.72525,64.7630899097161,3.1929772336647306
AAPL,2023-11-14 05:00:00+00:00,187.7,188.11,186.3,187.44,60113030.0,609334.0,187.322497,176.3356,172.94744999999998,68.23210453986236,3.2013360026886786
AAPL,2023-11-15 05:00:00+00:00,187.845,189.5,187.78,188.01,53818016.0,564663.0,188.470666,176.4376,173.16604999999996,68.94302830378555,3.1198120024966305
AAPL,2023-11-16 05:00:00+00:00,189.57,190.96,188.65,189.71,54426521.0,621003.0,189.725074,176.6806,173.38745,71.0256350091863,3.1076825737468723
AAPL,2023-11-17 05:00:00+00:00,190.25,190.38,188.57,189.69,50941406.0,510221.0,189.599311,176.9108,173.5818,70.96534293573377,3.0149909613363817
AAPL,2023-11-20 05:00:00+00:00,189.89,191.905,189.88,191.45,46543084.0,554091.0,191.307534,177.1526,173.76655,73.12719259845798,2.9578487498123547
AAPL,2023-11-21 05:00:00+00:00,191.41,191.52,189.74,190.64,38142232.0,450941.0,190.509559,177.4394,173.96110000000002,70.5245984729008,2.8737166962543297
AAPL,2023-11-22 05:00:00+00:00,191.49,192.93,190.825,191.31,39630374.0,463588.0,191.737678,177.7814,174.14440000000002,71.43034566703358,2.832022646521879
AAPL,2023-11-24 05:00:00+00:00,190.87,190.9,189.25,189.97,24048346.0,335950.0,189.776006,178.06599999999997,174.33465,66.99617930896123,2.776878171770316
AAPL,2023-11-27 05:00:00+00:00,189.92,190.67,188.9,189.79,40570385.0,509035.0,189.801449,178.3616,174.52925000000002,66.39990094326076,2.704958302358149
AAPL,2023-11-28 05:00:00+00:00,189.78,191.08,189.4,190.4,38422811.0,458379.0,190.182635,178.61020000000002,174.7262,67.45695975944835,2.6317469950468535
AAPL,2023-11-29 05:00:00+00:00,190.9,192.09,188.97,189.37,43017537.0,493157.0,190.095824,178.81619999999998,174.90380000000002,63.8067542096427,2.6666222096863645
AAPL,2023-11-30 05:00:00+00:00,189.84,190.32,188.19,189.95,48804815.0,486962.0,189.32785,179.1054,175.08755,64.95668369028657,2.628292051851624
AAPL,2023-12-01 05:00:00+00:00,190.33,191.56,189.23,191.24,45704824.0,515541.0,190.814969,179.45160000000004,175.2671,67.43491740021166,2.606985476719366
AAPL,2023-12-04 05:00:00+00:00,189.98,190.05,187.4511,189.43,43396215.0,587629.0,188.903443,179.74440000000004,175.44569999999996,60.92458464947098,2.6914079426679836
AAPL,2023-12-05 05:00:00+00:00,190.21,194.4,190.18,193.42,66654222.0,700936.0,193.201212,180.09120000000001,175.65004999999996,68.21045819148662,2.8541645181916993
AAPL,2023-12-06 05:00:00+00:00,194.45,194.76,192.11,192.32,41092772.0,491536.0,192.792192,180.49839999999998,175.86924999999997,64.63251411203767,2.839581338320862
AAPL,2023-12-07 05:00:00+00:00,193.63,195.0,193.59,194.27,47485364.0,495114.0,194.415635,180.97519999999997,176.09605,67.85184249649795,2.8281826712979434
AAPL,2023-12-08 05:00:00+00:00,194.2,195.99,193.67,195.71,53406358.0,538969.0,195.1631,181.4756,176.3276,70.02193035977753,2.7918839090623777
AAPL,2023-12-11 05:00:00+00:00,193.11,193.49,191.42,193.18,60952756.0,691291.0,192.690089,181.915,176.55995,62.0915107036386,2.898892201272209
AAPL,2023-12-12 05:00:00+00:00,193.08,194.72,191.721,194.71,52704312.0,510922.0,193.712615,182.3342,176.79389999999998,64.69554776548485,2.906042758324194
AAPL,2023-12-13 05:00:00+00:00,195.09,198.0,194.85,197.96,70422443.0,672723.0,196.884059,182.8454,177.04665,69.48990944665042,2.933468275586751
AAPL,2023-12-14 05:00:00+00:00,198.02,199.62,196.16,198.11,66836850.0,691952.0,198.298267,183.33440000000002,177.31065,69.69446714197815,2.9710776844734124
AAPL,2023-12-15 05:00:00+00:00,197.53,198.3999,197.0,197.57,128538401.0,625454.0,197.573249,183.78760000000003,177.56895000000003,67.92878170453201,2.858850707011026
AAPL,2023-12-18 05:00:00+00:00,196.09,196.63,194.39,195.89,55755354.0,655820.0,195.532766,184.15560000000002,177.79325000000006,62.61398583151755,2.881789942224525
AAPL,2023-12-19 05:00:00+00:00,196.16,196.95,195.89,196.94,40717190.0,451795.0,196.531773,184.5146,178.00880000000006,64.4843134155748,2.7516620892084878
AAPL,2023-12-20 05:00:00+00:00,196.9,197.68,194.83,194.83,52247140.0,550700.0,196.221545,184.84339999999997,178.22495000000006,58.18494536780256,2.758686225693596
AAPL,2023-12-21 05:00:00+00:00,196.1,197.08,193.5,194.68,46485784.0,554963.0,194.733112,185.141,178.43400000000005,57.7530176528895,2.8173514952869114
AAPL,2023-12-22 05:00:00+00:00,195.18,195.41,192.97,193.6,37149570.0,500544.0,194.099383,185.3988,178.64905000000005,54.60970588684247,2.7903978170521317
AAPL,2023-12-26 05:00:00+00:00,193.61,193.89,192.83,193.05,28921648.0,488340.0,193.170805,185.68280000000001,178.87180000000004,53.02688239075648,2.6667979729769775
AAPL,2023-12-27 05:00:00+00:00,192.49,193.5,191.09,193.15,48092035.0,548205.0,192.535582,185.97140000000002,179.08520000000004,53.29196196841446,2.648455260621479
AAPL,2023-12-28 05:00:00+00:00,194.14,194.66,193.17,193.58,34056639.0,472490.0,193.925614,186.3,179.29015,54.48147233061051,2.567137027719944
AAPL,2023-12-29 05:00:00+00:00,193.9,194.4,191.725,192.53,42672148.0,509123.0,192.577019,186.63380000000004,179.48784999999998,51.06184607073731,2.574841525739949
AAPL,2024-01-02 05:00:00+00:00,187.15,188.44,183.885,185.64,82496943.0,1009074.0,185.846233,186.8374,179.6368,35.37236669568721,3.008424273901382
AAPL,2024-01-03 05:00:00+00:00,184.22,185.88,183.43,184.25,58418916.0,656956.0,184.319693,187.0648,179.78304999999997,33.15880728383243,2.968536825765568
AAPL,2024-01-04 05:00:00+00:00,182.15,183.0872,180.88,181.91,71992243.0,712850.0,182.013085,187.24300000000002,179.90559999999996,29.780181128772835,2.997212766782314
AAPL,2024-01-05 05:00:00+00:00,181.99,182.76,180.17,181.18,62379661.0,682335.0,181.483937,187.39780000000005,180.0151,28.79448677826758,2.9681261405835775
AAPL,2024-01-08 05:00:00+00:00,182.085,185.6,181.5,185.56,59151720.0,669304.0,184.400869,187.687,180.15375,41.3401069096589,3.0718314162561784
AAPL,2024-01-09 05:00:00+00:00,183.92,185.15,182.73,185.14,42848219.0,538297.0,184.364122,188.052,180.28479999999996,40.6013879330138,3.0545577436664524
AAPL,2024-01-10 05:00:00+00:00,184.35,186.4,183.92,186.19,46797681.0,554884.0,185.223846,188.41140000000001,180.41449999999998,43.32786546217967,3.0135179048331358
AAPL,2024-01-11 05:00:00+00:00,186.54,187.05,183.62,185.59,49133996.0,584114.0,185.022217,188.71740000000003,180.55104999999998,42.137604732427306,3.043266625916484
AAPL,2024-01-12 05:00:00+00:00,186.06,186.74,185.19,185.92,40477782.0,477050.0,185.818208,189.02040000000002,180.69239999999996,43.064026885624294,2.9366047240653077
AAPL,2024-01-16 05:00:00+00:00,182.16,184.26,180.934,183.63,65612289.0,767431.0,182.83027,189.2136,180.8067,38.461986165762255,3.082990100917785
AAPL,2024-01-17 05:00:00+00:00,181.27,182.93,180.3,182.68,47321545.0,594725.0,181.895222,189.3158,180.9083,36.70937483952442,3.1006336651379423
AAPL,2024-01-18 05:00:00+00:00,186.09,189.14,185.83,188.63,78031784.0,787472.0,187.968724,189.55540000000002,181.02695,51.58858104718017,3.3405884033423736
AAPL,2024-01-19 05:00:00+00:00,189.33,191.95,188.82,191.56,68902985.0,682664.0,190.60882,189.802,181.1539,56.95515219814892,3.3391178031036324
AAPL,2024-01-22 05:00:00+00:00,192.3,195.33,192.26,193.89,60139948.0,718256.0,194.013458,190.0434,181.2952,60.68726940149444,3.3698951028819453
AAPL,2024-01-23 05:00:00+00:00,195.02,195.75,193.8299,195.18,42360151.0,533198.0,194.815768,190.28920000000002,181.45229999999998,62.61966381328554,3.2663383098189485
AAPL,2024-01-24 05:00:00+00:00,195.42,196.38,194.34,194.5,53636461.0,594907.0,195.236375,190.531,181.60149999999996,60.91975891848522,3.1787427162604516
AAPL,2024-01-25 05:00:00+00:00,195.22,196.2675,193.1125,194.17,54834147.0,644776.0,194.783346,190.6864,181.7622,60.06755493961131,3.177046807956134
AAPL,2024-01-26 05:00:00+00:00,194.27,194.76,191.94,192.42,44594011.0,534166.0,193.136866,190.8388,181.9203,55.623755203724485,3.1515434645306954
AAPL,2024-01-29 05:00:00+00:00,192.01,192.2,189.58,191.73,47145521.0,599512.0,191.280816,190.9246,182.07845,53.929659548629566,3.129290359921358
AAPL,2024-01-30 05:00:00+00:00,190.94,191.8,187.47,188.04,55854611.0,690706.0,188.823566,190.92519999999996,182.19085,45.88180565461267,3.2150553342126904
AAPL,2024-01-31 05:00:00+00:00,187.04,187.095,184.35,184.4,55467803.0,679844.0,185.367471,190.819,182.2868,39.603459830222675,3.248979953197498
AAPL,2024-02-01 05:00:00+00:00,183.985,186.95,183.82,186.86,64885408.0,820977.0,186.026227,190.76239999999999,182.39495000000002,45.07366666598646,3.2404813851119623
AAPL,2024-02-02 05:00:00+00:00,179.86,187.33,179.25,185.85,102551680.0,1108466.0,184.826139,190.65040000000002,182.49185000000003,43.338133796278775,3.586161286175394
AAPL,2024-02-05 05:00:00+00:00,188.15,189.25,185.84,187.68,69668820.0,804749.0,187.770827,190.59120000000001,182.59210000000002,47.29775354451242,3.573578337162866
AAPL,2024-02-06 05:00:00+00:00,186.86,189.31,186.7695,189.3,43490759.0,530825.0,188.495897,190.551,182.70534999999998,50.58952904703231,3.499787027365519
AAPL,2024-02-07 05:00:00+00:00,190.64,191.05,188.61,189.41,53438955.0,596088.0,189.364757,190.53979999999999,182.82729999999998,50.81417746976004,3.4240879539822675
AAPL,2024-02-08 05:00:00+00:00,189.385,189.535,187.35,188.32,40962046.0,521464.0,188.299781,190.5104,182.94224999999997,48.46285666396671,3.335581671554963
AAPL,2024-02-09 05:00:00+00:00,188.65,189.99,188.0,188.85,45155216.0,544714.0,189.014343,190.4794,183.06765,49.682081248632265,3.2394686950153235
AAPL,2024-02-12 05:00:00+00:00,188.415,188.67,186.79,187.15,41781934.0,585515.0,187.597468,190.435,183.18460000000002,45.928839198440635,3.155220931085658
AAPL,2024-02-13 05:00:00+00:00,185.77,186.21,183.5128,185.04,56529529.0,644015.0,184.966464,190.3368,183.26774999999998,41.71641596689565,3.1896480074366824
AAPL,2024-02-14 05:00:00+00:00,185.32,185.53,182.44,184.15,54630517.0,679073.0,183.578606,190.195,183.34009999999998,40.047943721467725,3.182530292619777
AAPL,2024-02-15 05:00:00+00:00,183.55,184.49,181.35,183.86,65434496.0,756083.0,182.685738,190.0836,183.41144999999997,39.49366008700029,3.179492414575509
AAPL,2024-02-16 05:00:00+00:00,183.42,184.85,181.665,182.31,49752465.0,611770.0,182.753461,189.8614,183.4803,36.5795337045778,3.1798858135344013
AAPL,2024-02-20 05:00:00+00:00,181.79,182.43,180.0,181.56,53665553.0,712338.0,181.029315,189.64620000000002,183.55085000000003,35.225130844161725,3.1263225411390874
AAPL,2024-02-21 05:00:00+00:00,181.94,182.8888,180.66,182.32,41529674.0,522493.0,181.962835,189.40720000000002,183.6335,37.740781740937486,3.062213788200582
